League,Split,Date,Game,Blue Team,Red Team,First Blood,First Tower,First Dragon,First Inhibitor,First Baron,Winner,Loser
8,8,2020/06/27,1,uch,inf,inf,inf,uch,uch,uch,uch,inf
8,8,2020/06/27,1,fg,isg,fg,isg,fg,,isg,fg,isg
8,8,2020/06/27,1,r7,xtn,r7,r7,xtn,r7,r7,r7,xtn
8,8,2020/06/27,1,pix,ak,pix,ak,ak,ak,ak,ak,pix
