League,Split,Date,Game,Blue Team,Red Team,First Blood,First Tower,First Dragon,First Inhibitor,First Baron,Winner,Loser
2,2,2020/07/09,1,dwg,af,af,dwg,af,dwg,dwg,dwg,af
2,2,2020/07/09,2,af,dwg,dwg,dwg,dwg,dwg,,dwg,af
2,2,2020/07/10,1,dyn,gen,gen,gen,gen,gen,gen,gen,dyn
2,2,2020/07/10,2,gen,dyn,dyn,gen,dyn,gen,gen,gen,dyn
2,2,2020/07/10,1,sb,kt,kt,sb,kt,sb,,sb,kt
2,2,2020/07/10,2,kt,sb,sb,kt,kt,sb,sb,sb,kt
2,2,2020/07/11,1,drx,dwg,drx,dwg,drx,dwg,dwg,drx,dwg
2,2,2020/07/11,2,dwg,drx,drx,dwg,dwg,dwg,dwg,dwg,drx
2,2,2020/07/11,3,drx,dwg,dwg,dwg,dwg,drx,drx,drx,dwg
2,2,2020/07/11,1,af,sp,af,af,sp,af,af,af,sp
2,2,2020/07/11,2,sp,af,sp,sp,af,af,af,af,sp
2,2,2020/07/12,1,t1,dyn,t1,dyn,t1,t1,t1,t1,dyn
2,2,2020/07/12,2,dyn,t1,dyn,dyn,dyn,dyn,dyn,dyn,t1
2,2,2020/07/12,3,t1,dyn,t1,t1,dyn,t1,dyn,dyn,t1
2,2,2020/07/12,1,gen,hle,gen,gen,gen,gen,gen,gen,hle
2,2,2020/07/12,2,hle,gen,hle,gen,hle,gen,hle,gen,hle
2,2,2020/07/15,1,af,gen,gen,gen,gen,gen,,gen,af
2,2,2020/07/15,2,gen,af,-,-,-,-,-,-,-
2,2,2020/07/15,1,dwg,dyn,dwg,dwg,dyn,dwg,dwg,dwg,dyn
2,2,2020/07/15,2,dyn,dwg,dyn,dwg,dyn,dwg,dwg,dwg,dyn
2,2,2020/07/16,1,kt,t1,t1,t1,kt,t1,,t1,kt
2,2,2020/07/16,2,t1,kt,kt,kt,kt,kt,kt,t1,kt
2,2,2020/07/16,1,sp,sb,sb,sb,sb,,sb,sb,sp
2,2,2020/07/16,2,sb,sp,sp,sp,sp,sp,sp,sp,sb
2,2,2020/07/16,3,sp,sb,sb,sb,sb,sb,sb,sb,sp
2,2,2020/07/17,1,hle,drx,hle,drx,hle,drx,drx,drx,hle
2,2,2020/07/17,2,drx,hle,drx,hle,hle,drx,drx,drx,hle
2,2,2020/07/17,1,af,dwg,-,-,-,-,-,-,-
2,2,2020/07/17,2,dwg,af,dwg,dwg,dwg,dwg,,dwg,af
2,2,2020/07/18,1,kt,sb,kt,sb,kt,kt,kt,kt,sb
2,2,2020/07/18,2,sb,kt,kt,kt,kt,kt,kt,kt,sb
2,2,2020/07/18,1,t1,gen,gen,t1,t1,gen,gen,gen,t1
2,2,2020/07/18,2,gen,t1,gen,gen,gen,gen,gen,gen,t1
2,2,2020/07/19,1,hle,sp,-,-,-,-,-,-,-
